team,self_previous_shot,player_position,home_game,location_x,points,location_y,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,weekday,time_decimal,time_elapsed,distance_ft_to_basket,game_id,cell_x,cell_y,cell
ATL,Fallido,PG,No,895,2,249,Dennis Schroder,26,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,SÃ¡bado,11,23,928.9919268,2,191,49,19149
ATL,Anotado,SF,No,77,2,89,Kent Bazemore,31,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,SÃ¡bado,0.216666667,24.21666667,117.686023,2,16,17,1617
ATL,Fallido,PF,No,156,2,89,Paul Millsap,48,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,1.016666667,25.01666667,179.6023385,2,33,17,3317
ATL,Anotado,PF,No,52,2,250,Paul Millsap,21,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Remojar,SÃ¡bado,1.366666667,25.36666667,255.3507392,2,11,49,1149
ATL,Anotado,C,No,52,2,250,Dwight Howard,29,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,CallejÃ³n oop volteo,SÃ¡bado,1.85,25.85,255.3507392,2,11,49,1149
ATL,Anotado,PF,No,53,2,197,Paul Millsap,36,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,2.45,26.45,204.0049019,2,11,39,1139
ATL,Fallido,PG,No,79,2,414,Dennis Schroder,21,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Base,Tiro de salto pullup,SÃ¡bado,2.8,26.8,421.4700464,2,16,82,1682
ATL,Anotado,SF,No,51,2,234,Kent Bazemore,33,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Tiro de bandeja de corte,SÃ¡bado,3.35,27.35,239.4932149,2,10,46,1046
ATL,Anotado,SF,No,84,2,396,Kent Bazemore,91,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Tiro de salto pullup,SÃ¡bado,4.866666667,28.86666667,404.811067,2,18,79,1879
ATL,Anotado,PF,No,239,3,414,Paul Millsap,23,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,5.25,29.25,478.0345176,2,51,82,5182
ATL,Fallido,PF,No,116,2,401,Paul Millsap,38,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,5.883333333,29.88333333,417.4410138,2,24,80,2480
ATL,Fallido,SF,No,107,2,400,Kent Bazemore,90,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,SÃ¡bado,7.383333333,31.38333333,414.0640047,2,22,79,2279
ATL,Fallido,PF,No,62,2,223,Kris Humphries,39,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Bandeo,SÃ¡bado,8.033333333,32.03333333,231.4584196,2,13,44,1344
ATL,Fallido,SG,No,58,2,298,Tim Hardaway Jr.,17,3,Bloqueado,Philadelphia 76ers,Atlanta Hawks,Escolta,Jr. 5 'Jump Shot,SÃ¡bado,8.316666667,32.31666667,303.5918312,2,12,59,1259
ATL,Bloqueado,PF,No,225,2,243,Kris Humphries,39,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,8.966666667,32.96666667,331.1706509,2,48,48,4848
ATL,Fallido,PF,No,156,2,388,Kris Humphries,99,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,10.61666667,34.61666667,418.1865612,2,33,77,3377
ATL,Fallido,SG,No,67,3,480,Tim Hardaway Jr.,19,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 3 puntos,SÃ¡bado,10.93333333,34.93333333,484.6534845,2,14,95,1495
ATL,Anotado,PF,No,261,3,400,Paul Millsap,34,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Salto de salto,SÃ¡bado,11.5,35.5,477.620142,2,55,79,5579
ATL,Fallido,SG,No,225,3,444,Tim Hardaway Jr.,29,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 26 '3 puntos,SÃ¡bado,11.98333333,35.98333333,497.7559643,2,48,88,4888
ATL,Fallido,PF,No,62,2,259,Paul Millsap,31,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Bandeo,SÃ¡bado,0.483333333,36.48333333,266.3174797,2,13,51,1351
ATL,Anotado,G,No,126,2,241,Malcolm Delaney,38,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Guardia,Tiro de salto de respuesta,SÃ¡bado,1.116666667,37.11666667,271.9503631,2,27,48,2748
ATL,Anotado,PF,No,62,2,301,Paul Millsap,36,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Tiro de salto de respuesta,SÃ¡bado,1.716666667,37.71666667,307.3190525,2,13,60,1360
ATL,Anotado,C,No,180,2,354,Mike Muscala,8,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,SÃ¡bado,1.85,37.85,397.1347378,2,38,70,3870
ATL,Anotado,PF,No,151,2,243,Paul Millsap,39,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Disparo de fadeaway,SÃ¡bado,2.5,38.5,286.09439,2,32,48,3248
ATL,Fallido,SG,No,285,3,352,Tim Hardaway Jr.,26,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 26 '3 puntos,SÃ¡bado,2.933333333,38.93333333,452.9116912,2,61,70,6170
ATL,Fallido,C,No,180,2,391,Mike Muscala,25,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,SÃ¡bado,3.35,39.35,430.4427953,2,38,78,3878
ATL,Anotado,G,No,108,2,92,Malcolm Delaney,29,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Guardia,Tiro de salto pullup,SÃ¡bado,3.833333333,39.83333333,141.8731828,2,23,18,2318
ATL,Anotado,G,No,156,2,355,Malcolm Delaney,26,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Guardia,Salto de salto,SÃ¡bado,4.266666667,40.26666667,387.7641035,2,33,70,3370
ATL,Fallido,SF,No,58,2,269,Thabo Sefolosha,40,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeo,SÃ¡bado,4.933333333,40.93333333,275.1817581,2,12,53,1253
ATL,Anotado,SF,No,58,2,252,Thabo Sefolosha,23,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeo,SÃ¡bado,5.316666667,41.31666667,258.5884762,2,12,50,1250
ATL,Anotado,SF,No,62,2,259,Thabo Sefolosha,36,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,CondacciÃ³n conductora de los dedos,SÃ¡bado,5.916666667,41.91666667,266.3174797,2,13,51,1351
ATL,Anotado,F,No,251,3,396,DeAndre Bembry,43,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,SÃ¡bado,6.633333333,42.63333333,468.8464567,2,53,79,5379
ATL,Fallido,SF,No,53,2,234,Thabo Sefolosha,26,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeja,SÃ¡bado,7.066666667,43.06666667,239.9270723,2,11,46,1146
ATL,Anotado,G,No,180,2,128,Malcolm Delaney,49,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Guardia,Salto de salto,SÃ¡bado,7.883333333,43.88333333,220.8710031,2,38,25,3825
ATL,Fallido,PF,No,185,2,256,Kris Humphries,30,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala pivot,Tiro de salto de respuesta,SÃ¡bado,8.383333333,44.38333333,315.8496478,2,39,51,3951
ATL,Fallido,F,No,40,3,18,Taurean Prince,7,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,SÃ¡bado,8.5,44.5,43.8634244,2,8,3,803
ATL,Fallido,F,No,131,2,190,DeAndre Bembry,23,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,SÃ¡bado,8.883333333,44.88333333,230.7834483,2,28,37,2837
ATL,Fallido,C,No,52,2,250,Walter Tavares,33,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,InmersiÃ³n inversa,SÃ¡bado,9.433333333,45.43333333,255.3507392,2,11,49,1149
ATL,Anotado,F,No,50,2,378,DeAndre Bembry,99,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala,Tiro de salto de respuesta,SÃ¡bado,11.08333333,47.08333333,381.2925386,2,10,75,1075
ATL,Anotado,F,No,64,2,205,Taurean Prince,29,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,SÃ¡bado,11.56666667,47.56666667,214.7580033,2,13,40,1340
ATL,Fallido,C,Si,77,2,313,Dwight Howard,34,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Tiro del banco de gancho,Lunes,1.35,1.35,322.3321269,3,16,62,1662
ATL,Anotado,PF,Si,239,3,414,Paul Millsap,44,1,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,Salto de salto,Lunes,2.083333333,2.083333333,478.0345176,3,51,82,5182
ATL,Fallido,SG,Si,74,3,490,Kyle Korver,16,1,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,2.35,2.35,495.5562531,3,15,97,1597
ATL,Anotado,PG,Si,53,2,246,Dennis Schroder,30,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,Lunes,2.85,2.85,251.6445906,3,11,49,1149
ATL,Fallido,PG,Si,82,3,488,Dennis Schroder,7,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,Lunes,2.966666667,2.966666667,494.8413887,3,17,97,1797
ATL,Fallido,PG,Si,288,3,202,Dennis Schroder,45,1,Anotado,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,Lunes,3.716666667,3.716666667,351.7783393,3,61,40,6140
ATL,Anotado,PG,Si,62,2,244,Dennis Schroder,102,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,Lunes,5.416666667,5.416666667,251.753848,3,13,48,1348
ATL,Fallido,PF,Si,58,2,251,Paul Millsap,3,1,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,Bulto,Lunes,5.466666667,5.466666667,257.6140524,3,12,50,1250
ATL,Anotado,C,Si,293,3,239,Mike Muscala,34,1,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Salto de salto,Lunes,6.033333333,6.033333333,378.1137395,3,62,47,6247
ATL,Fallido,SG,Si,92,3,23,Kyle Korver,51,1,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,6.883333333,6.883333333,94.83142939,3,19,4,1904
ATL,Fallido,C,Si,62,2,265,Mike Muscala,4,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Bandeja inversa,Lunes,6.95,6.95,272.1562051,3,13,52,1352
ATL,Anotado,SG,Si,280,3,148,Tim Hardaway Jr.,51,1,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto de 25 '3 puntos,Lunes,7.8,7.8,316.7080675,3,60,29,6029
ATL,Fallido,PF,Si,113,2,256,Paul Millsap,59,1,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,Disparo de gancho de conducciÃ³n,Lunes,8.783333333,8.783333333,279.8303057,3,24,51,2451
ATL,Anotado,C,Si,52,2,250,Dwight Howard,160,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,CallejÃ³n oop volteo,Lunes,11.45,11.45,255.3507392,3,11,49,1149
ATL,Anotado,G,Si,279,3,158,Malcolm Delaney,31,1,Fallido,Atlanta Hawks,Sacramento Kings,Guardia,Tiro de salto pullup,Lunes,11.96666667,11.96666667,320.632188,3,59,31,5931
ATL,Fallido,C,Si,40,2,218,Dwight Howard,2,1,Bloqueado,Atlanta Hawks,Sacramento Kings,Centro,Bulto,Lunes,12,12,221.6393467,3,8,43,843
ATL,Bloqueado,SG,Si,116,2,308,Tim Hardaway Jr.,31,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Jr. 9 'Driving Floating Jump Shot,Lunes,0.233333333,12.23333333,329.1200389,3,24,61,2461
ATL,Fallido,SG,Si,69,3,23,Tim Hardaway Jr.,7,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto de 3 puntos,Lunes,0.35,12.35,72.73238618,3,14,4,1404
ATL,Fallido,SG,Si,50,2,249,Tim Hardaway Jr.,18,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Jr. Corte de bandeja de corte,Lunes,0.65,12.65,253.9704707,3,10,49,1049
ATL,Anotado,G,Si,82,3,480,Malcolm Delaney,63,2,Anotado,Atlanta Hawks,Sacramento Kings,Guardia,Salto de salto,Lunes,1.7,13.7,486.9537966,3,17,95,1795
ATL,Anotado,SF,Si,220,2,189,Thabo Sefolosha,35,2,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,Lunes,2.283333333,14.28333333,290.0362046,3,47,37,4737
ATL,Anotado,SG,Si,293,3,306,Kyle Korver,41,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,Lunes,2.966666667,14.96666667,423.6567006,3,62,61,6261
ATL,Anotado,C,Si,54,2,246,Dwight Howard,38,2,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Bandeo,Lunes,3.6,15.6,251.8571023,3,11,49,1149
ATL,Anotado,C,Si,62,2,292,Dwight Howard,25,2,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Disparo del banco de respuesta,Lunes,4.016666667,16.01666667,298.5096313,3,13,58,1358
ATL,Fallido,PG,Si,58,2,267,Dennis Schroder,33,2,Anotado,Atlanta Hawks,Sacramento Kings,Base,Bandeja,Lunes,4.566666667,16.56666667,273.2270118,3,12,53,1253
ATL,Anotado,SG,Si,241,2,305,Kyle Korver,58,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,Lunes,5.533333333,17.53333333,388.7235522,3,51,60,5160
ATL,Fallido,C,Si,62,2,243,Dwight Howard,6,2,Bloqueado,Atlanta Hawks,Sacramento Kings,Centro,Bandeja,Lunes,5.633333333,17.63333333,250.7847683,3,13,48,1348
ATL,Bloqueado,PG,Si,58,2,272,Dennis Schroder,68,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,Lunes,6.766666667,18.76666667,278.1150841,3,12,54,1254
ATL,Fallido,SG,Si,77,3,28,Kyle Korver,30,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,7.266666667,19.26666667,81.93289938,3,16,5,1605
ATL,Anotado,SG,Si,152,2,380,Kyle Korver,31,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,Lunes,7.783333333,19.78333333,409.2725253,3,32,75,3275
ATL,Anotado,SF,Si,54,2,243,Kent Bazemore,22,2,Bloqueado,Atlanta Hawks,Sacramento Kings,Alero,Bandeja,Lunes,8.15,20.15,248.9277003,3,11,48,1148
ATL,Bloqueado,C,Si,239,2,290,Mike Muscala,31,2,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Salto de salto,Lunes,8.666666667,20.66666667,375.7938265,3,51,57,5157
ATL,Anotado,PG,Si,171,2,154,Dennis Schroder,23,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,Lunes,9.05,21.05,230.1238797,3,36,30,3630
ATL,Fallido,SF,Si,50,2,250,Kent Bazemore,10,2,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de bandeja de corte,Lunes,9.216666667,21.21666667,254.9509757,3,10,49,1049
ATL,Fallido,PG,Si,53,2,248,Dennis Schroder,41,2,Anotado,Atlanta Hawks,Sacramento Kings,Base,Bandeja,Lunes,9.9,21.9,253.6000789,3,11,49,1149
ATL,Anotado,PG,Si,295,3,212,Dennis Schroder,25,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,Lunes,10.31666667,22.31666667,363.2753776,3,63,42,6342
ATL,Fallido,PG,Si,275,3,154,Dennis Schroder,72,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,Lunes,11.51666667,23.51666667,315.1840732,3,58,30,5830
ATL,Fallido,PF,Si,58,2,429,Paul Millsap,4,2,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,Salto de salto,Lunes,11.58333333,23.58333333,432.9029914,3,12,85,1285
ATL,Fallido,SG,Si,58,2,241,Tim Hardaway Jr.,1,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Jr. 1 'TIPA DE PULLA,Lunes,11.6,23.6,247.8810198,3,12,48,1248
ATL,Anotado,C,Si,827,2,241,Dwight Howard,31,3,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Tiro de gancho,Lunes,0.666666667,24.66666667,861.4000232,3,177,48,17748
ATL,Fallido,PG,Si,760,2,151,Dennis Schroder,23,3,Fallido,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,Lunes,1.05,25.05,774.8554704,3,162,30,16230
ATL,Fallido,SG,Si,640,3,197,Kyle Korver,29,3,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,Lunes,1.533333333,25.53333333,669.6334818,3,137,39,13739
ATL,Fallido,SG,Si,875,2,463,Kyle Korver,31,3,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,2.05,26.05,989.9464632,3,187,92,18792
ATL,Fallido,PG,Si,799,2,306,Dennis Schroder,20,3,Fallido,Atlanta Hawks,Sacramento Kings,Base,ConducciÃ³n de salto flotante,Lunes,2.383333333,26.38333333,855.5916082,3,171,61,17161
ATL,Fallido,PF,Si,784,2,215,Paul Millsap,17,3,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,ConducciÃ³n de salto flotante,Lunes,2.666666667,26.66666667,812.9458777,3,168,42,16842
ATL,Anotado,SF,Si,701,3,408,Kent Bazemore,39,3,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto,Lunes,3.316666667,27.31666667,811.0887744,3,150,81,15081
ATL,Fallido,PF,Si,858,2,174,Paul Millsap,38,3,Bloqueado,Atlanta Hawks,Sacramento Kings,Ala pivot,ConducciÃ³n de salto flotante,Lunes,3.95,27.95,875.4655904,3,183,34,18334
ATL,Bloqueado,SF,Si,889,2,223,Kent Bazemore,55,3,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de bandeja de corte,Lunes,4.866666667,28.86666667,916.5424158,3,190,44,19044
ATL,Anotado,PF,Si,894,2,251,Paul Millsap,27,3,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,Bandeja,Lunes,5.316666667,29.31666667,928.5671758,3,191,50,19150
ATL,Fallido,SF,Si,670,3,138,Kent Bazemore,88,3,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,Lunes,6.783333333,30.78333333,684.0643245,3,143,27,14327
ATL,Fallido,SG,Si,661,3,352,Kyle Korver,5,3,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,6.866666667,30.86666667,748.8825008,3,141,70,14170
ATL,Anotado,C,Si,863,2,222,Dwight Howard,31,3,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Disparo de gancho del banco de curvas,Lunes,7.383333333,31.38333333,891.0965155,3,184,44,18444
ATL,Anotado,SF,Si,652,3,159,Kent Bazemore,22,3,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,Lunes,7.75,31.75,671.107294,3,139,31,13931
ATL,Fallido,PF,Si,696,3,76,Kris Humphries,55,3,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,Salto de salto,Lunes,8.666666667,32.66666667,700.1371294,3,149,15,14915
ATL,Anotado,C,Si,788,2,148,Mike Muscala,47,3,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Paso atrÃ¡s en el salto de salto,Lunes,9.45,33.45,801.7780241,3,168,29,16829
ATL,Fallido,SF,Si,886,2,261,Thabo Sefolosha,24,3,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de bandeja de corte,Lunes,9.85,33.85,923.6433294,3,189,52,18952
ATL,Anotado,SG,Si,650,3,176,Tim Hardaway Jr.,34,3,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto de paso de 25 '3 puntos,Lunes,10.41666667,34.41666667,673.4062667,3,139,35,13935
ATL,Fallido,G,Si,686,3,395,Malcolm Delaney,31,3,Fallido,Atlanta Hawks,Sacramento Kings,Guardia,Salto de salto,Lunes,10.93333333,34.93333333,791.5939616,3,147,78,14778
ATL,Fallido,G,Si,704,2,135,Malcolm Delaney,16,3,Fallido,Atlanta Hawks,Sacramento Kings,Guardia,Tiro de salto pullup,Lunes,11.2,35.2,716.8270363,3,150,26,15026
ATL,Fallido,SF,Si,858,2,76,Kent Bazemore,31,4,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,Lunes,0.683333333,36.68333333,861.3593907,3,183,15,18315
ATL,Anotado,SF,Si,863,3,10,Kent Bazemore,44,4,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Salto de salto,Lunes,1.416666667,37.41666667,863.0579355,3,184,1,18401
ATL,Anotado,PF,Si,758,2,107,Paul Millsap,28,4,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,Paso atrÃ¡s en el salto de salto,Lunes,1.883333333,37.88333333,765.5148594,3,162,21,16221
ATL,Anotado,G,Si,666,3,158,Malcolm Delaney,62,4,Anotado,Atlanta Hawks,Sacramento Kings,Guardia,Salto de salto,Lunes,2.916666667,38.91666667,684.485208,3,142,31,14231
ATL,Anotado,SF,Si,887,2,248,Thabo Sefolosha,28,4,Bloqueado,Atlanta Hawks,Sacramento Kings,Alero,ConducciÃ³n de bandeja inversa,Lunes,3.383333333,39.38333333,921.0173723,3,190,49,19049
ATL,Bloqueado,PF,Si,822,2,254,Paul Millsap,17,4,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,ConducciÃ³n de salto flotante,Lunes,3.666666667,39.66666667,860.3487665,3,176,50,17650
ATL,Fallido,SF,Si,686,3,392,Kent Bazemore,29,4,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Salto de salto,Lunes,4.15,40.15,790.1012593,3,147,78,14778
ATL,Fallido,G,Si,701,2,166,Malcolm Delaney,23,4,Fallido,Atlanta Hawks,Sacramento Kings,Guardia,Tiro de salto pullup,Lunes,4.533333333,40.53333333,720.3867017,3,150,33,15033
ATL,Fallido,SF,Si,876,3,480,Thabo Sefolosha,43,4,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Salto de salto,Lunes,5.25,41.25,998.887381,3,187,95,18795
ATL,Fallido,PG,Si,642,3,251,Dennis Schroder,19,4,Anotado,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,Lunes,5.566666667,41.56666667,689.3221308,3,137,50,13750
ATL,Anotado,SG,Si,720,3,444,Kyle Korver,53,4,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto,Lunes,6.45,42.45,845.8936103,3,154,88,15488
ATL,Fallido,PF,Si,882,2,259,Paul Millsap,46,4,Bloqueado,Atlanta Hawks,Sacramento Kings,Ala pivot,Bandeo,Lunes,7.216666667,43.21666667,919.2415352,3,189,51,18951
ATL,Bloqueado,PF,Si,882,2,261,Paul Millsap,13,4,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,Bandeo,Lunes,7.433333333,43.43333333,919.807045,3,189,52,18952
ATL,Fallido,SG,Si,652,3,130,Kyle Korver,35,4,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,Lunes,8.016666667,44.01666667,664.8338138,3,139,25,13925
ATL,Anotado,PF,Si,861,2,86,Paul Millsap,39,4,Anotado,Atlanta Hawks,Sacramento Kings,Ala pivot,Puente,Lunes,8.666666667,44.66666667,865.2843463,3,184,17,18417
ATL,Anotado,PG,Si,878,2,235,Dennis Schroder,49,4,Anotado,Atlanta Hawks,Sacramento Kings,Base,Tiro de bandeja de corte,Lunes,9.483333333,45.48333333,908.9053856,3,188,46,18846
ATL,Anotado,SF,Si,866,3,480,Thabo Sefolosha,34,4,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Salto de salto,Lunes,10.05,46.05,990.1292845,3,185,95,18595
ATL,Fallido,PF,Si,779,2,153,Paul Millsap,31,4,Fallido,Atlanta Hawks,Sacramento Kings,Ala pivot,Tiro de salto de respuesta,Lunes,10.56666667,46.56666667,793.8828629,3,166,30,16630
ATL,Fallido,C,Si,878,2,231,Dwight Howard,74,4,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Tiro de bandeja de corte,Lunes,11.8,47.8,907.8793973,3,188,46,18846
ATL,Anotado,SF,Si,54,3,488,Kent Bazemore,20,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Alero,Salto de salto,MiÃ©rcoles,0.583333333,0.583333333,490.9786146,4,11,97,1197
ATL,Fallido,C,Si,53,2,241,Dwight Howard,28,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Centro,ConducciÃ³n de bandeja inversa,MiÃ©rcoles,1.05,1.05,246.7589917,4,11,48,1148
ATL,Fallido,PF,Si,288,3,303,Paul Millsap,25,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Ala pivot,Salto de salto,MiÃ©rcoles,1.466666667,1.466666667,418.0346876,4,61,60,6160
ATL,Fallido,SF,Si,53,2,254,Kent Bazemore,2,1,Anotado,Atlanta Hawks,Los Angeles Lakers,Alero,CallejÃ³n,MiÃ©rcoles,1.5,1.5,259.4706149,4,11,50,1150
ATL,Anotado,C,Si,58,2,277,Dwight Howard,70,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Centro,Bandeja,MiÃ©rcoles,2.666666667,2.666666667,283.007067,4,12,55,1255
ATL,Fallido,PF,Si,293,3,252,Paul Millsap,34,1,Anotado,Atlanta Hawks,Los Angeles Lakers,Ala pivot,Salto de salto,MiÃ©rcoles,3.233333333,3.233333333,386.4621586,4,62,50,6250
ATL,Anotado,SG,Si,121,3,483,Kyle Korver,31,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Escolta,Tiro de salto,MiÃ©rcoles,3.75,3.75,497.9256973,4,25,96,2596
ATL,Fallido,SG,Si,293,3,190,Kyle Korver,38,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Escolta,Salto de salto,MiÃ©rcoles,4.383333333,4.383333333,349.21197,4,62,37,6237
ATL,Fallido,C,Si,58,2,270,Dwight Howard,76,1,Anotado,Atlanta Hawks,Los Angeles Lakers,Centro,CallejÃ³n,MiÃ©rcoles,5.65,5.65,276.1593743,4,12,53,1253
ATL,Anotado,PG,Si,280,3,319,Dennis Schroder,22,1,Fallido,Atlanta Hawks,Los Angeles Lakers,Base,Running Pull-Up Jump Shot,MiÃ©rcoles,6.016666667,6.016666667,424.4537666,4,60,63,6063
ATL,Fallido,SG,Si,210,3,66,Tim Hardaway Jr.,72,1,Anotado,Atlanta Hawks,Los Angeles Lakers,Escolta,Tiro de salto de 24 '3 puntos,MiÃ©rcoles,7.216666667,7.216666667,220.1272359,4,45,13,4513
ATL,Anotado,SG,Si,59,2,233,Tim Hardaway Jr.,37,1,Anotado,Atlanta Hawks,Los Angeles Lakers,Escolta,Jr. 2 'Driving Bank Shot,MiÃ©rcoles,7.833333333,7.833333333,240.3539057,4,12,46,1246
