team,self_previous_shot,player_position,home_game,location_x,home_team,shot_type,points,away_team,location_y,time,date,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,date_formatted,weekday,distance_ft_to_basket,game_id
ATL,Anotado,SG,No,637,PHI,25' 3PT Jump Shot,3,ATL,250,11:09,29/10/2016,Tim Hardaway Jr.,4,1,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,29/10/2016,Sabado,684.301834,2
ATL,Fallido,C,No,888,PHI,Running Dunk,2,ATL,250,11:32,29/10/2016,Mike Muscala,23,1,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Correr volcado,29/10/2016,Sabado,922.5204605,2
ATL,Anotado,SG,No,725,PHI,Jr. 17' Jump Shot,2,ATL,215,0:16,29/10/2016,Tim Hardaway Jr.,,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,JR. 17 'Jump Shot,29/10/2016,Sabado,756.2076434,2
ATL,Fallido,SG,No,895,PHI,Jr. 1' Driving Reverse Layup,2,ATL,250,0:35,29/10/2016,Tim Hardaway Jr.,19,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Jr. 1 'ConducciÃ³n de bandeja inversa,29/10/2016,Sabado,929.2604586,2
ATL,Anotado,G,No,725,PHI,Jump Shot,2,ATL,262,1:07,29/10/2016,Malcolm Delaney,32,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Guardia,Salto de salto,29/10/2016,Sabado,770.8884485,2
ATL,Fallido,C,No,647,PHI,Jump Shot,3,ATL,143,1:39,29/10/2016,Mike Muscala,32,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,29/10/2016,Sabado,662.6145184,2
ATL,Fallido,SF,No,899,PHI,Jump Shot,2,ATL,74,2:56,29/10/2016,Kent Bazemore,77,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,29/10/2016,Sabado,902.0404647,2
ATL,Fallido,SF,No,838,PHI,Jump Shot,2,ATL,264,3:37,29/10/2016,Kent Bazemore,41,2,Bloqueado,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,29/10/2016,Sabado,878.6011609,2
ATL,Bloqueado,C,No,866,PHI,Layup,2,ATL,254,4:14,29/10/2016,Dwight Howard,37,2,Bloqueado,Philadelphia 76ers,Atlanta Hawks,Centro,Bandeo,29/10/2016,Sabado,902.4810247,2
ATL,Bloqueado,PG,No,878,PHI,Driving Finger Roll Layup,2,ATL,256,4:19,29/10/2016,Dennis Schroder,5,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,29/10/2016,Sabado,914.5600035,2
ATL,Anotado,SF,No,886,PHI,Reverse Layup,2,ATL,274,4:55,29/10/2016,Kent Bazemore,36,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeja inversa,29/10/2016,Sabado,927.4006685,2
ATL,Anotado,SG,No,689,PHI,Running Pull-Up Jump Shot,3,ATL,117,5:15,29/10/2016,Kyle Korver,20,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Running Pull-Up Jump Shot,29/10/2016,Sabado,698.8633629,2
ATL,Fallido,SG,No,630,PHI,Jump Shot,3,ATL,257,6:23,29/10/2016,Kyle Korver,68,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Salto de salto,29/10/2016,Sabado,680.4035567,2
ATL,Anotado,PG,No,671,PHI,Jump Shot,3,ATL,153,6:52,29/10/2016,Dennis Schroder,29,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Base,Salto de salto,29/10/2016,Sabado,688.2223478,2
ATL,Fallido,PF,No,824,PHI,Pullup Jump Shot,2,ATL,279,7:12,29/10/2016,Paul Millsap,20,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Tiro de salto pullup,29/10/2016,Sabado,869.9522975,2
ATL,Fallido,SG,No,920,PHI,Jump Shot,3,ATL,15,8:03,29/10/2016,Kyle Korver,51,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Salto de salto,29/10/2016,Sabado,920.1222745,2
ATL,Anotado,C,No,743,PHI,Turnaround Jump Shot,2,ATL,280,8:33,29/10/2016,Mike Muscala,30,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Tiro de salto de respuesta,29/10/2016,Sabado,794.0081864,2
ATL,Anotado,PF,No,890,PHI,Reverse Layup,2,ATL,248,9:00,29/10/2016,Paul Millsap,27,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Bandeja inversa,29/10/2016,Sabado,923.9069217,2
ATL,Fallido,SG,No,890,PHI,Cutting Finger Roll Layup Shot,2,ATL,238,9:18,29/10/2016,Kyle Korver,18,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Toco de la bandeja de rollo de dedo,29/10/2016,Sabado,921.2730323,2
ATL,Anotado,C,No,881,PHI,Jump Shot,2,ATL,323,9:43,29/10/2016,Mike Muscala,25,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,29/10/2016,Sabado,938.3442865,2
ATL,Anotado,PF,No,637,PHI,Jump Shot,3,ATL,267,10:34,29/10/2016,Kris Humphries,51,2,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,690.693854,2
ATL,Fallido,PG,No,895,PHI,Driving Finger Roll Layup,2,ATL,249,11:00,29/10/2016,Dennis Schroder,26,2,Anotado,Philadelphia 76ers,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,29/10/2016,Sabado,928.9919268,2
ATL,Anotado,SF,No,77,PHI,Jump Shot,2,ATL,89,0:13,29/10/2016,Kent Bazemore,,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,29/10/2016,Sabado,117.686023,2
ATL,Fallido,PF,No,156,PHI,Jump Shot,2,ATL,89,1:01,29/10/2016,Paul Millsap,48,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,179.6023385,2
ATL,Anotado,PF,No,52,PHI,Dunk,2,ATL,250,1:22,29/10/2016,Paul Millsap,21,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Remojar,29/10/2016,Sabado,255.3507392,2
ATL,Anotado,C,No,52,PHI,Alley Oop Dunk,2,ATL,250,1:51,29/10/2016,Dwight Howard,29,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,CallejÃ³n oop volteo,29/10/2016,Sabado,255.3507392,2
ATL,Anotado,PF,No,53,PHI,Jump Shot,2,ATL,197,2:27,29/10/2016,Paul Millsap,36,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,204.0049019,2
ATL,Fallido,PG,No,79,PHI,Pullup Jump Shot,2,ATL,414,2:48,29/10/2016,Dennis Schroder,21,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Base,Tiro de salto pullup,29/10/2016,Sabado,421.4700464,2
ATL,Anotado,SF,No,51,PHI,Cutting Layup Shot,2,ATL,234,3:21,29/10/2016,Kent Bazemore,33,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Tiro de bandeja de corte,29/10/2016,Sabado,239.4932149,2
ATL,Anotado,SF,No,84,PHI,Pullup Jump Shot,2,ATL,396,4:52,29/10/2016,Kent Bazemore,91,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Tiro de salto pullup,29/10/2016,Sabado,404.811067,2
ATL,Anotado,PF,No,239,PHI,Jump Shot,3,ATL,414,5:15,29/10/2016,Paul Millsap,23,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,478.0345176,2
ATL,Fallido,PF,No,116,PHI,Jump Shot,2,ATL,401,5:53,29/10/2016,Paul Millsap,38,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,417.4410138,2
ATL,Fallido,SF,No,107,PHI,Jump Shot,2,ATL,400,7:23,29/10/2016,Kent Bazemore,90,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Alero,Salto de salto,29/10/2016,Sabado,414.0640047,2
ATL,Fallido,PF,No,62,PHI,Layup,2,ATL,223,8:02,29/10/2016,Kris Humphries,39,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Bandeo,29/10/2016,Sabado,231.4584196,2
ATL,Fallido,SG,No,58,PHI,Jr. 5' Jump Shot,2,ATL,298,8:19,29/10/2016,Tim Hardaway Jr.,17,3,Bloqueado,Philadelphia 76ers,Atlanta Hawks,Escolta,Jr. 5 'Jump Shot,29/10/2016,Sabado,303.5918312,2
ATL,Bloqueado,PF,No,225,PHI,Jump Shot,2,ATL,243,8:58,29/10/2016,Kris Humphries,39,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,331.1706509,2
ATL,Fallido,PF,No,156,PHI,Jump Shot,2,ATL,388,10:37,29/10/2016,Kris Humphries,99,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,418.1865612,2
ATL,Fallido,SG,No,67,PHI,3PT Jump Shot,3,ATL,480,10:56,29/10/2016,Tim Hardaway Jr.,19,3,Anotado,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 3 puntos,29/10/2016,Sabado,484.6534845,2
ATL,Anotado,PF,No,261,PHI,Jump Shot,3,ATL,400,11:30,29/10/2016,Paul Millsap,34,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,29/10/2016,Sabado,477.620142,2
ATL,Fallido,SG,No,225,PHI,26' 3PT Jump Shot,3,ATL,444,11:59,29/10/2016,Tim Hardaway Jr.,29,3,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 26 '3 puntos,29/10/2016,Sabado,497.7559643,2
ATL,Fallido,PF,No,62,PHI,Layup,2,ATL,259,0:29,29/10/2016,Paul Millsap,,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Bandeo,29/10/2016,Sabado,266.3174797,2
ATL,Anotado,G,No,126,PHI,Turnaround Jump Shot,2,ATL,241,1:07,29/10/2016,Malcolm Delaney,38,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Guardia,Tiro de salto de respuesta,29/10/2016,Sabado,271.9503631,2
ATL,Anotado,PF,No,62,PHI,Turnaround Jump Shot,2,ATL,301,1:43,29/10/2016,Paul Millsap,36,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Tiro de salto de respuesta,29/10/2016,Sabado,307.3190525,2
ATL,Anotado,C,No,180,PHI,Jump Shot,2,ATL,354,1:51,29/10/2016,Mike Muscala,8,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,29/10/2016,Sabado,397.1347378,2
ATL,Anotado,PF,No,151,PHI,Turnaround Fadeaway Shot,2,ATL,243,2:30,29/10/2016,Paul Millsap,39,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Disparo de fadeaway,29/10/2016,Sabado,286.09439,2
ATL,Fallido,SG,No,285,PHI,26' 3PT Jump Shot,3,ATL,352,2:56,29/10/2016,Tim Hardaway Jr.,26,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Escolta,Tiro de salto de 26 '3 puntos,29/10/2016,Sabado,452.9116912,2
ATL,Fallido,C,No,180,PHI,Jump Shot,2,ATL,391,3:21,29/10/2016,Mike Muscala,25,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,Salto de salto,29/10/2016,Sabado,430.4427953,2
ATL,Anotado,G,No,108,PHI,Pullup Jump Shot,2,ATL,92,3:50,29/10/2016,Malcolm Delaney,29,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Guardia,Tiro de salto pullup,29/10/2016,Sabado,141.8731828,2
ATL,Anotado,G,No,156,PHI,Jump Shot,2,ATL,355,4:16,29/10/2016,Malcolm Delaney,26,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Guardia,Salto de salto,29/10/2016,Sabado,387.7641035,2
ATL,Fallido,SF,No,58,PHI,Layup,2,ATL,269,4:56,29/10/2016,Thabo Sefolosha,40,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeo,29/10/2016,Sabado,275.1817581,2
ATL,Anotado,SF,No,58,PHI,Layup,2,ATL,252,5:19,29/10/2016,Thabo Sefolosha,23,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeo,29/10/2016,Sabado,258.5884762,2
ATL,Anotado,SF,No,62,PHI,Driving Finger Roll Layup,2,ATL,259,5:55,29/10/2016,Thabo Sefolosha,36,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,CondacciÃ³n conductora de los dedos,29/10/2016,Sabado,266.3174797,2
ATL,Anotado,F,No,251,PHI,Jump Shot,3,ATL,396,6:38,29/10/2016,DeAndre' Bembry,43,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,29/10/2016,Sabado,468.8464567,2
ATL,Fallido,SF,No,53,PHI,Driving Layup,2,ATL,234,7:04,29/10/2016,Thabo Sefolosha,26,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Alero,Bandeja,29/10/2016,Sabado,239.9270723,2
ATL,Anotado,G,No,180,PHI,Jump Shot,2,ATL,128,7:53,29/10/2016,Malcolm Delaney,49,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Guardia,Salto de salto,29/10/2016,Sabado,220.8710031,2
ATL,Fallido,PF,No,185,PHI,Turnaround Jump Shot,2,ATL,256,8:23,29/10/2016,Kris Humphries,30,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala-pÃ­vot,Tiro de salto de respuesta,29/10/2016,Sabado,315.8496478,2
ATL,Fallido,F,No,40,PHI,Jump Shot,3,ATL,18,8:30,29/10/2016,Taurean Prince,7,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,29/10/2016,Sabado,43.8634244,2
ATL,Fallido,F,No,131,PHI,Jump Shot,2,ATL,190,8:53,29/10/2016,DeAndre' Bembry,23,4,Fallido,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,29/10/2016,Sabado,230.7834483,2
ATL,Fallido,C,No,52,PHI,Reverse Dunk,2,ATL,250,9:26,29/10/2016,Walter Tavares,33,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Centro,InmersiÃ³n inversa,29/10/2016,Sabado,255.3507392,2
ATL,Anotado,F,No,50,PHI,Turnaround Jump Shot,2,ATL,378,11:05,29/10/2016,DeAndre' Bembry,99,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala,Tiro de salto de respuesta,29/10/2016,Sabado,381.2925386,2
ATL,Anotado,F,No,64,PHI,Jump Shot,2,ATL,205,11:34,29/10/2016,Taurean Prince,29,4,Anotado,Philadelphia 76ers,Atlanta Hawks,Ala,Salto de salto,29/10/2016,Sabado,214.7580033,2
ATL,,PF,Si,72,ATL,Step Back Jump Shot,2,SAC,117,0:47,31/10/2016,Paul Millsap,,1,Fallido,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Paso atrÃ¡s en el salto de salto,31/10/2016,Lunes,137.3790377,3
ATL,Fallido,C,Si,77,ATL,Hook Bank Shot,2,SAC,313,1:21,31/10/2016,Dwight Howard,34,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Tiro del banco de gancho,31/10/2016,Lunes,322.3321269,3
ATL,Anotado,PF,Si,239,ATL,Jump Shot,3,SAC,414,2:05,31/10/2016,Paul Millsap,44,1,Fallido,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Salto de salto,31/10/2016,Lunes,478.0345176,3
ATL,Fallido,SG,Si,74,ATL,Jump Shot,3,SAC,490,2:21,31/10/2016,Kyle Korver,16,1,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,31/10/2016,Lunes,495.5562531,3
ATL,Anotado,PG,Si,53,ATL,Driving Layup,2,SAC,246,2:51,31/10/2016,Dennis Schroder,30,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,31/10/2016,Lunes,251.6445906,3
ATL,Fallido,PG,Si,82,ATL,Jump Shot,3,SAC,488,2:58,31/10/2016,Dennis Schroder,7,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,31/10/2016,Lunes,494.8413887,3
ATL,Fallido,PG,Si,288,ATL,Pullup Jump Shot,3,SAC,202,3:43,31/10/2016,Dennis Schroder,45,1,Anotado,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,31/10/2016,Lunes,351.7783393,3
ATL,Anotado,PG,Si,62,ATL,Driving Layup,2,SAC,244,5:25,31/10/2016,Dennis Schroder,102,1,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,31/10/2016,Lunes,251.753848,3
ATL,Fallido,PF,Si,58,ATL,Putback Layup,2,SAC,251,5:28,31/10/2016,Paul Millsap,3,1,Anotado,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Bulto,31/10/2016,Lunes,257.6140524,3
ATL,Anotado,C,Si,293,ATL,Jump Shot,3,SAC,239,6:02,31/10/2016,Mike Muscala,34,1,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Salto de salto,31/10/2016,Lunes,378.1137395,3
ATL,Fallido,SG,Si,92,ATL,Jump Shot,3,SAC,23,6:53,31/10/2016,Kyle Korver,51,1,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,31/10/2016,Lunes,94.83142939,3
ATL,Fallido,C,Si,62,ATL,Reverse Layup,2,SAC,265,6:57,31/10/2016,Mike Muscala,4,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Bandeja inversa,31/10/2016,Lunes,272.1562051,3
ATL,Anotado,SG,Si,280,ATL,25' 3PT Jump Shot,3,SAC,148,7:48,31/10/2016,Tim Hardaway Jr.,51,1,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto de 25 '3 puntos,31/10/2016,Lunes,316.7080675,3
ATL,Fallido,PF,Si,113,ATL,Driving Hook Shot,2,SAC,256,8:47,31/10/2016,Paul Millsap,59,1,Anotado,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Disparo de gancho de conducciÃ³n,31/10/2016,Lunes,279.8303057,3
ATL,Anotado,C,Si,52,ATL,Alley Oop Dunk,2,SAC,250,11:27,31/10/2016,Dwight Howard,160,1,Anotado,Atlanta Hawks,Sacramento Kings,Centro,CallejÃ³n oop volteo,31/10/2016,Lunes,255.3507392,3
ATL,Anotado,G,Si,279,ATL,Pullup Jump Shot,3,SAC,158,11:58,31/10/2016,Malcolm Delaney,31,1,Fallido,Atlanta Hawks,Sacramento Kings,Guardia,Tiro de salto pullup,31/10/2016,Lunes,320.632188,3
ATL,Fallido,C,Si,40,ATL,Putback Layup,2,SAC,218,12:00,31/10/2016,Dwight Howard,2,1,Bloqueado,Atlanta Hawks,Sacramento Kings,Centro,Bulto,31/10/2016,Lunes,221.6393467,3
ATL,Bloqueado,SG,Si,116,ATL,Jr. 9' Driving Floating Jump Shot,2,SAC,308,0:14,31/10/2016,Tim Hardaway Jr.,,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Jr. 9 'Driving Floating Jump Shot,31/10/2016,Lunes,329.1200389,3
ATL,Fallido,SG,Si,69,ATL,3PT Jump Shot,3,SAC,23,0:21,31/10/2016,Tim Hardaway Jr.,7,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto de 3 puntos,31/10/2016,Lunes,72.73238618,3
ATL,Fallido,SG,Si,50,ATL,Jr.  Cutting Layup Shot,2,SAC,249,0:39,31/10/2016,Tim Hardaway Jr.,18,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Jr. Corte de bandeja de corte,31/10/2016,Lunes,253.9704707,3
ATL,Anotado,G,Si,82,ATL,Jump Shot,3,SAC,480,1:42,31/10/2016,Malcolm Delaney,63,2,Anotado,Atlanta Hawks,Sacramento Kings,Guardia,Salto de salto,31/10/2016,Lunes,486.9537966,3
ATL,Anotado,SF,Si,220,ATL,Pullup Jump Shot,2,SAC,189,2:17,31/10/2016,Thabo Sefolosha,35,2,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,31/10/2016,Lunes,290.0362046,3
ATL,Anotado,SG,Si,293,ATL,Pullup Jump Shot,3,SAC,306,2:58,31/10/2016,Kyle Korver,41,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,31/10/2016,Lunes,423.6567006,3
ATL,Anotado,C,Si,54,ATL,Layup,2,SAC,246,3:36,31/10/2016,Dwight Howard,38,2,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Bandeo,31/10/2016,Lunes,251.8571023,3
ATL,Anotado,C,Si,62,ATL,Turnaround Bank Shot,2,SAC,292,4:01,31/10/2016,Dwight Howard,25,2,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Disparo del banco de respuesta,31/10/2016,Lunes,298.5096313,3
ATL,Fallido,PG,Si,58,ATL,Driving Layup,2,SAC,267,4:34,31/10/2016,Dennis Schroder,33,2,Anotado,Atlanta Hawks,Sacramento Kings,Base,Bandeja,31/10/2016,Lunes,273.2270118,3
ATL,Anotado,SG,Si,241,ATL,Pullup Jump Shot,2,SAC,305,5:32,31/10/2016,Kyle Korver,58,2,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,31/10/2016,Lunes,388.7235522,3
ATL,Fallido,C,Si,62,ATL,Driving Layup,2,SAC,243,5:38,31/10/2016,Dwight Howard,6,2,Bloqueado,Atlanta Hawks,Sacramento Kings,Centro,Bandeja,31/10/2016,Lunes,250.7847683,3
ATL,Bloqueado,PG,Si,58,ATL,Driving Layup,2,SAC,272,6:46,31/10/2016,Dennis Schroder,68,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Bandeja,31/10/2016,Lunes,278.1150841,3
ATL,Fallido,SG,Si,77,ATL,Jump Shot,3,SAC,28,7:16,31/10/2016,Kyle Korver,30,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,31/10/2016,Lunes,81.93289938,3
ATL,Anotado,SG,Si,152,ATL,Pullup Jump Shot,2,SAC,380,7:47,31/10/2016,Kyle Korver,31,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,31/10/2016,Lunes,409.2725253,3
ATL,Anotado,SF,Si,54,ATL,Running Layup,2,SAC,243,8:09,31/10/2016,Kent Bazemore,22,2,Bloqueado,Atlanta Hawks,Sacramento Kings,Alero,Bandeja,31/10/2016,Lunes,248.9277003,3
ATL,Bloqueado,C,Si,239,ATL,Jump Shot,2,SAC,290,8:40,31/10/2016,Mike Muscala,31,2,Anotado,Atlanta Hawks,Sacramento Kings,Centro,Salto de salto,31/10/2016,Lunes,375.7938265,3
ATL,Anotado,PG,Si,171,ATL,Jump Shot,2,SAC,154,9:03,31/10/2016,Dennis Schroder,23,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,31/10/2016,Lunes,230.1238797,3
ATL,Fallido,SF,Si,50,ATL,Cutting Layup Shot,2,SAC,250,9:13,31/10/2016,Kent Bazemore,10,2,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de bandeja de corte,31/10/2016,Lunes,254.9509757,3
ATL,Fallido,PG,Si,53,ATL,Driving Layup,2,SAC,248,9:54,31/10/2016,Dennis Schroder,41,2,Anotado,Atlanta Hawks,Sacramento Kings,Base,Bandeja,31/10/2016,Lunes,253.6000789,3
ATL,Anotado,PG,Si,295,ATL,Pullup Jump Shot,3,SAC,212,10:19,31/10/2016,Dennis Schroder,25,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,31/10/2016,Lunes,363.2753776,3
ATL,Fallido,PG,Si,275,ATL,Jump Shot,3,SAC,154,11:31,31/10/2016,Dennis Schroder,72,2,Fallido,Atlanta Hawks,Sacramento Kings,Base,Salto de salto,31/10/2016,Lunes,315.1840732,3
ATL,Fallido,PF,Si,58,ATL,Jump Shot,2,SAC,429,11:35,31/10/2016,Paul Millsap,4,2,Fallido,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Salto de salto,31/10/2016,Lunes,432.9029914,3
ATL,Fallido,SG,Si,58,ATL,Jr. 1' Tip Layup Shot,2,SAC,241,11:36,31/10/2016,Tim Hardaway Jr.,1,2,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Jr. 1 'TIPA DE PULLA,31/10/2016,Lunes,247.8810198,3
ATL,Anotado,C,Si,827,ATL,Hook Shot,2,SAC,241,0:40,31/10/2016,Dwight Howard,,3,Fallido,Atlanta Hawks,Sacramento Kings,Centro,Tiro de gancho,31/10/2016,Lunes,861.4000232,3
ATL,Fallido,PG,Si,760,ATL,Pullup Jump Shot,2,SAC,151,1:03,31/10/2016,Dennis Schroder,23,3,Fallido,Atlanta Hawks,Sacramento Kings,Base,Tiro de salto pullup,31/10/2016,Lunes,774.8554704,3
ATL,Fallido,SG,Si,640,ATL,Pullup Jump Shot,3,SAC,197,1:32,31/10/2016,Kyle Korver,29,3,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Tiro de salto pullup,31/10/2016,Lunes,669.6334818,3
ATL,Fallido,SG,Si,875,ATL,Jump Shot,2,SAC,463,2:03,31/10/2016,Kyle Korver,31,3,Fallido,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,31/10/2016,Lunes,989.9464632,3
ATL,Fallido,PG,Si,799,ATL,Driving Floating Jump Shot,2,SAC,306,2:23,31/10/2016,Dennis Schroder,20,3,Fallido,Atlanta Hawks,Sacramento Kings,Base,ConducciÃ³n de salto flotante,31/10/2016,Lunes,855.5916082,3
ATL,Fallido,PF,Si,784,ATL,Driving Floating Jump Shot,2,SAC,215,2:40,31/10/2016,Paul Millsap,17,3,Anotado,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,ConducciÃ³n de salto flotante,31/10/2016,Lunes,812.9458777,3
ATL,Anotado,SF,Si,701,ATL,Running Jump Shot,3,SAC,408,3:19,31/10/2016,Kent Bazemore,39,3,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto,31/10/2016,Lunes,811.0887744,3
ATL,Fallido,PF,Si,858,ATL,Driving Floating Jump Shot,2,SAC,174,3:57,31/10/2016,Paul Millsap,38,3,Bloqueado,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,ConducciÃ³n de salto flotante,31/10/2016,Lunes,875.4655904,3
ATL,Bloqueado,SF,Si,889,ATL,Cutting Layup Shot,2,SAC,223,4:52,31/10/2016,Kent Bazemore,55,3,Anotado,Atlanta Hawks,Sacramento Kings,Alero,Tiro de bandeja de corte,31/10/2016,Lunes,916.5424158,3
ATL,Anotado,PF,Si,894,ATL,Driving Layup,2,SAC,251,5:19,31/10/2016,Paul Millsap,27,3,Fallido,Atlanta Hawks,Sacramento Kings,Ala-pÃ­vot,Bandeja,31/10/2016,Lunes,928.5671758,3
ATL,Fallido,SF,Si,670,ATL,Pullup Jump Shot,3,SAC,138,6:47,31/10/2016,Kent Bazemore,88,3,Fallido,Atlanta Hawks,Sacramento Kings,Alero,Tiro de salto pullup,31/10/2016,Lunes,684.0643245,3
ATL,Fallido,SG,Si,661,ATL,Jump Shot,3,SAC,352,6:52,31/10/2016,Kyle Korver,5,3,Anotado,Atlanta Hawks,Sacramento Kings,Escolta,Salto de salto,31/10/2016,Lunes,748.8825008,3
